review_id,sent_idx,sentence,aspects,sentiments,recommendations
1268,0,mình mua máy cách đây 1 tuần giảm đc 1tr4 cảm thấy máy dùng rất ok pin trâu sạc nhanh game mượt chỉ điều nhận diện khuôn mặt hơi chậm,"['battery', 'performance', 'ser&acc']","{'battery': 'Positive', 'performance': 'Positive', 'ser&acc': 'Negative'}","['Cải thiện khả năng nhận diện khuôn mặt', 'Tối ưu hóa hiệu suất nhận diện khuôn mặt']"
1269,0,"máy này dùng chíp ăn giang thì phải,g70 mà khoảng 6 ứng dụng nhè chưa tính game mà đã phải load lại 1, cảm ứng như mấy cơn dưới 1 triệu,màn hình đứng khoảng 5s liên tục ngày 5 lần,loa ngoài nghe nhạc dở tệ và rè,màn hình hd mà theo mình là chưa đạt đến mức hd nữa, mới mua mới dùng được 4 ngày mà đơ liên tục, đúng là hàng tàu, lần đầu cũng như lần cuối dùng hàng tàu","['performance', 'camera', 'design', 'battery', 'price', 'general']","{'performance': 'Negative', 'camera': 'Neutral', 'design': 'Neutral', 'battery': 'Neutral', 'price': 'Negative', 'general': 'Negative'}","['Cải thiện hiệu suất máy tính', 'Cải thiện chất lượng màn hình']"
1270,0,hiệu quả thực tế không tương thích với cấu hình của máy. tính năng hạn chế hoặc không có.,"['performance', 'storage']","{'performance': 'Negative', 'storage': 'Neutral'}","['Cải thiện khả năng tương thích với các cấu hình máy tính khác nhau', 'Thêm các tính năng hoặc tùy chọn để mở rộng hiệu quả']"
1271,0,"mình dùng máy này 1 thời gian thấy rất ok, máy nhỏ gọn, rất thuận tiện, pin dùng ok, cấu hình cao","['design', 'battery', 'performance', 'storage']","{'design': 'Positive', 'battery': 'Positive', 'performance': 'Positive', 'storage': 'Neutral'}","['Cải thiện hiệu suất máy', 'Nâng cao tuổi thọ pin']"
1272,0,"sản phẩm dùng ổn áp trong tầm giá, hiếm khi lại thấy máy giá rẻ của ss đc trang bị chip set sg439. máy nhỏ gọn, cằm nắm, bỏ túi dễ dàng 2020 nhưng mình lại rất thích smart phone có màn nhỏ như v và vì nhỏ nên hiển thị sẽ ít bị rỗ. camera sau tạm được nhưng cam trước hơi nhòe mình b trong tầm giá này ko đòi hỏi đc thêm nên chấp nhận đc . pin 3k tưởng chừng ít nhưng vẫn dùng đủ đối vs cá nhân mình trong 1 ngày, sạc cũng kha khá nên dùng củ sạc ngoài 2a vì sạc theo máy chỉ 1a . cấu hình vẫn ổn để chiến game mặc dù ko mượt mà lắm, đc cái tối ưu tốt nên lúc chơi game ko nóng máy. loa khá to và rõ, mình bật max âm mà vẫn ko bị rè như mấy bạn khác nói, lại còn có cả dolby atmos thì tuyệt vời. hđh thân thiện, dễ sd và đc chạy sẵn android 10 nên rất thích luôn thay đổi ko nhiều nhưng ổn định . nói chung hài lòng vs số tiền mình bỏ ra.","['battery', 'design', 'price', 'performance', 'storage', 'ser&acc', 'general']","{'battery': 'Positive', 'design': 'Positive', 'price': 'Positive', 'performance': 'Neutral', 'storage': 'Neutral', 'ser&acc': 'Positive', 'general': 'Positive'}","['Cải thiện camera trước', 'Tối ưu hóa hiệu suất pin']"
1273,0,"hàng kém chất lượng, vừa đi bảo hành 5 ngày về thì may vẫn bị như chưa bảo hành. thật tệ","['price', 'design']","{'price': 'Negative', 'design': 'Neutral'}","['Cải thiện chất lượng hàng hóa', 'Nâng cao dịch vụ khách hàng']"
1274,0,"giá hơi cao nhưng bù lại chất lượng ok, tiền nào của nấy, đáng để mua, sẽ tiếp tục ủng hộ","['price', 'general']","{'price': 'Positive', 'general': 'Neutral'}","['Không có phản hồi yêu cầu hoặc đề xuất cải tiến cụ thể trong đánh giá này. Tuy nhiên', 'dựa trên ngữ cảnh', 'đây là một số gợi ý có thể:', '1. **Cải thiện trải nghiệm người dùng (UX)**: ""Cải thiện giao diện người dùng để dễ sử dụng hơn""', '2. **Nâng cao hiệu năng hoặc tốc độ**: ""Tối ưu hóa hiệu suất ứng dụng để tải nhanh hơn""', '3. **Sửa lỗi**: ""Sửa lỗi liên quan đến việc mua hàng hoặc thanh toán""']"
1275,0,"mua được 4 tháng xài ok chưa thấy lỗi, nói chung là tốt hài lòng,nhân viên ok thanks tgdd","['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Neutral'}",[]
1276,0,nay mới có thời gian ra thế giới di động mua iphone 11 pro max hỗ trợ rất nhanh nhân viên rất nhiệt tình,"['ser&acc', 'price']","{'ser&acc': 'Positive', 'price': 'Neutral'}","['Không có phản hồi hoặc yêu cầu cụ thể trong câu đánh giá này. Vì vậy', 'tôi không thể cung cấp bất kỳ khuyến nghị nào dựa trên thông tin đã cho']"
1277,0,mua được 3 tháng. máy im như mới. pin còn 99. mọi tác vụ đều ok.! camera chụp ảnh quá tuyệt! game mượt khỏi chê! quyết định đúng khi mua!!!,"['battery', 'screen', 'camera', 'performance', 'storage', 'design', 'price', 'general']","{'battery': 'Positive', 'screen': 'Neutral', 'camera': 'Positive', 'performance': 'Positive', 'storage': 'Neutral', 'design': 'Neutral', 'price': 'Neutral', 'general': 'Positive'}",[]
1278,0,"mẫu này đẹp , mỏng, sài hơi bị chất nhé đặc biệt là cây bút, được tích hợp những tính năng mới , rất hữu ích cho công việc và cuộc sống nhé . vì sao tôi chọn máy này vì t thích nó i love samsung","['design', 'battery', 'camera', 'features', 'general']","{'design': 'Positive', 'battery': 'Neutral', 'camera': 'Neutral', 'features': 'Positive', 'general': 'Positive'}","['Không có phản hồi cụ thể nào trong câu đánh giá này để chuyển đổi thành các khuyến nghị. Đoạn văn mô tả mẫu máy tính xách tay và các tính năng của nó', 'nhưng không đề cập đến bất kỳ vấn đề hoặc yêu cầu cụ thể nào. Vì vậy', 'không có khuyến nghị phù hợp để cung cấp dựa trên thông tin đã cho']"
1279,0,vân tay qua tê . ma n hinh tự thoa t ra khi xem youtube.khe sim lúc ăn lúc ko.chán,"['ser&acc', 'screen', 'features']","{'ser&acc': 'Neutral', 'screen': 'Negative', 'features': 'Neutral'}","['Sửa lỗi cảm biến vân tay', 'Cải thiện độ ổn định màn hình']"
1280,0,"máy vừa lên andoird 10, camera đẹp,vân tay và khuôn mặt nhanh, chip media tek hello p70 quá mạnh, sạc nhanh voice quá nhanh, mình rất thích.","['performance', 'camera', 'design', 'battery', 'features', 'price']","{'performance': 'Positive', 'camera': 'Positive', 'design': 'Positive', 'battery': 'Positive', 'features': 'Positive', 'price': 'Neutral'}",[]
1281,0,máy rất tốt sạc nhanh nên ko lo về pin và như cầu giải trí nhẹ nên máy hoạt động rất mượt và ok nếu có dịp sẽ ghé tgdd nữa ạ!,"['battery', 'performance', 'design']","{'battery': 'Positive', 'performance': 'Positive', 'design': 'Neutral'}",[]
1282,0,sp rất tuyệt vời chơi game lướt web tât cả đều mượt. chụp hình đẹp màu rất bắt mắt,"['performance', 'camera', 'screen']","{'performance': 'Positive', 'camera': 'Positive', 'screen': 'Positive'}","['Cải thiện hiệu suất ứng dụng', 'Cải thiện chất lượng hình ảnh']"
1283,0,mới mua 6 tháng mà nút âm lượng bị kẹt cả 2 nút giảm âm tăng âm lượng đánh giá thấp cho oppo,"['features', 'others']","{'features': 'Neutral', 'others': 'Negative'}","['Sửa lỗi nút âm lượng bị kẹt', 'Cải thiện độ tin cậy của nút âm lượng']"
1284,0,nói chung máy khá ổn so với tầm giá. mình chỉ chơi game ít chụp hình đánh giá sơ cả 2 điều ổn. kg nóng máy chơi game mượt mà. thích màn cong mn tranh thủ mua khi giảm giá. ai đợi giảm xuống 6 7 tr thì chắc hơi khó rồi,"['general', 'performance']","{'general': 'Positive', 'performance': 'Positive'}","['Cải thiện hiệu suất trò chơi', 'Thêm tính năng màn hình cong']"
1285,0,"máy pin cực trâu. mk chơi pubg gần 2h mà máy ko nóng chỉ ấm ấm thôi. ai chơi game nên xúc e này, rẻ mà chất.","['battery', 'performance']","{'battery': 'Positive', 'performance': 'Positive'}","['Không có phản hồi hoặc yêu cầu rõ ràng trong đánh giá này. Tuy nhiên', 'dựa trên thông tin được cung cấp', 'đây là một số đề xuất có thể:', '1. Cải thiện hiệu suất pin: ""Tăng cường hiệu suất pin để duy trì nhiệt độ thấp hơn khi chơi game lâu dài""', '2. Cải thiện hiệu suất đồ họa: ""Nâng cao hiệu suất đồ họa để giảm tiêu thụ năng lượng và duy trì nhiệt độ thấp hơn khi chơi game lâu dài""', 'Lưu ý: Các đề xuất này dựa trên thông tin']"
1286,0,"điện thoại chậm như con rùa bò, không tương thích với ứng dụng google và my viettel.","['performance', 'app_incompatibility']","{'performance': 'Negative', 'app_incompatibility': 'Negative'}","['Tối ưu hóa hiệu suất ứng dụng', 'Cải thiện tương thích ứng dụng Google và My Viettel']"
1287,0,"máy mua về dùng chưa được 1 tháng đã bị giật, đơ , lag , dù mình đã đóng hết các ứng dụng chạy ngầm, đúng là máy tàu chỉ có vậy thôi","['performance', 'others']","{'performance': 'Negative', 'others': 'Negative'}","['Sửa lỗi giật, đơ, lag ứng dụng', 'Cải thiện hiệu suất tổng thể của máy']"
1288,0,"mua được gần 2 tháng lúc đầu sài tốt nhưng vừa cập nhật lại thì wifi thì yếu, sim viettel 4g không lên được, pin hao nhanh, và bị nóng, loa thì bị tụt âm lượng, vô facebook youtube game thì đôi lúc bị ra ngoài, thật đáng thất vọng.","['battery', 'wifi', 'mobile_data', 'loa', 'camera']","{'battery': 'Negative', 'wifi': 'Negative', 'mobile_data': 'Negative', 'loa': 'Negative', 'camera': 'Neutral'}","['Cải thiện độ ổn định kết nối mạng', 'Sửa lỗi loa bị tụt âm lượng']"
1289,0,"vừa mua sáng nay , cảm nhận ban đầu rất tốt , mát và mượt . đc chị nhân viên tư vấn rất nhiệt tình . cảm ơn điện máy xanh ạ","['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Neutral'}",[]
1290,0,vừa sử dụng ít hôm mình thấy thế này. pin dung lượng khá nhưng nếu bạn nào kết nối tai nghe và đồng hồ qua blut mà k dùng thì pin vẫn tụt khá nhanh. về lỗ sạt thì cắm vào cảm giác nó khá lỏng cảm biến vân tay thì nhận dạng không đc mượt cho lắm,"['battery', 'ser&acc', 'design', 'features']","{'battery': 'Positive', 'ser&acc': 'Negative', 'design': 'Neutral', 'features': 'Neutral'}","['Cải thiện hiệu suất pin khi kết nối tai nghe', 'Cải thiện độ ổn định cảm biến vân tay']"
1291,0,mới mua được hôm tôi cảm thấy cx rất tốt ạ.chơi game cx mượt nhưng tôi cảm thấy sự phục vụ của nhân viên tgdd rất tốt,"['performance', 'ser&acc']","{'performance': 'Positive', 'ser&acc': 'Positive'}","['Không có phản hồi cụ thể nào trong câu đánh giá này để chuyển đổi thành các khuyến nghị. Tuy nhiên', 'dựa trên ngữ cảnh', 'có thể đưa ra một số gợi ý chung:', '1. **Cải thiện trải nghiệm người dùng (UX):**', 'Cải thiện giao diện người dùng để dễ dàng sử dụng hơn', '2. **Nâng cao hiệu năng hoặc tốc độ:**', 'Tăng tốc độ tải game và phản hồi của ứng dụng', '3. **Sửa lỗi:**', 'Sửa lỗi liên quan đến việc']"
1292,0,"mọi thứ tạm ổn trong tầm giá , con chip 665 chạy trình duyệt không được mượt như quảng cáo.","['general', 'performance']","{'general': 'Positive', 'performance': 'Negative'}","['Cải thiện hiệu suất trình duyệt', 'Nâng cấp phần cứng']"
1293,0,"so với tầm trung cùng phân khúc thì samsung ngon hơn , hay đơ , treo loa v.v... ko vừa long","['performance', 'design', 'price']","{'performance': 'Positive', 'design': 'Negative', 'price': 'Neutral'}","['Cải thiện hiệu suất ứng dụng', 'Sửa lỗi treo ứng dụng']"
1294,0,"đĩnh của công nghệ, iphone 7 plus chơi game mượt mà, camera chụp đẹp , wifi bắt sóng rất tốt...","['performance', 'camera', 'wifi']","{'performance': 'Positive', 'camera': 'Positive', 'wifi': 'Positive'}",[]
1295,0,gần 1tháng trk t thấy pin k trâu mấy còn nhung cái khác thj cug ok chỉ thấy pin k trâu j mấy redmi thuoc thể loi pin trâu mà t thấy pin k trâu j mấy,['battery'],{'battery': 'Negative'},"['Cải thiện hiệu suất pin', 'Kiểm tra và sửa lỗi pin']"
1296,0,"máy mượt, pin cũng trâu nhưng không hiểu sau khi cài nhạc ở mp3 làm nhạc chuông rồi khoảng 2 3 ngày là máy tự động mất nhạc chuông thay vào đó là nhạc chuông mặc định của điện thoại .mặc dù không tắt nguồn và không khởi động lại . có thử cài lại nhưng vẫn bị lại tình trạng trên. còn ngoài ra là thấy máy khá ổn .","['performance', 'battery']","{'performance': 'Positive', 'battery': 'Negative'}","['Sửa lỗi nhạc chuông tự động bị mất', 'Cải thiện khả năng giữ nhạc chuông sau khi cài đặt']"
1297,0,"mới mua lúc mới ra nay giảm chỉ con 13290 ss rớt giá thê thảm , xài cg ok pin it lên mạng xài tầm dc 2ngay ,cảm ứng như nhiu ng đánh giá là k nhạy ,điểm này hơi tệ phần chụp hình m thích dòng củ hơn j7 ro 7prime j8 chụp m thich hơn cá nhân m cảm thấy như z","['price', 'battery', 'feedback_general', 'camera']","{'price': 'Negative', 'battery': 'Negative', 'feedback_general': 'Negative', 'camera': 'Neutral'}","['Không có phản hồi cụ thể nào trong câu đánh giá này để chuyển đổi thành các khuyến nghị. Đoạn văn mô tả tình trạng mua sắm', 'hiệu suất pin', 'độ nhạy cảm ứng và chất lượng camera của điện thoại', 'nhưng không đề cập đến bất kỳ yêu cầu rõ ràng hoặc nhu cầu ngụ ý nào cần được giải quyết. Do đó', 'không thể tạo ra các khuyến nghị dựa trên thông tin đã cho']"
