review_id,text
1259,"tôi thấy các bạn nếu có ý định mua con này thì nên suy nghĩ bỏ thêm 500k nữa để mua em note 9 pro, trên bản pro màn hình độ sáng tốt hơn, camera cũng tốt hơn và điều các bạn cần quan tâm nhất là nó ko có lỗi vặt như note 9s. tôi đã mua note 9 pro dùng khá nhiều tác vụ trong ngày mà viên pin vẫn còn 12 vào khoảng 23h30, pin khá trâu bò, camera chụp sướng khỏi chê, dưới đây là ảnh chụp dc từ em nó"
1260,pin kém. sụt nhanh hơn sơ với đánh giá 4000mah. dù xài wifi liên tục thì pin sụt giống kiểu dùng mạng đi dộng. khá lo lắng
1261,mk mua được 10 ngày rồi. lúc đầu thấy ổn nhưng giờ thì hơi tệ rồi. một đêm đến sáng nếu không bật chế độ tiết kiệm pin tối đa thì mất hết gần 15 . mk mới sài được 15p thì máy đã nóng rồi. đôi khi để đó k sài mà máy cũng nóng nữa. camera thì mờ
1262,màn hình hd plus mà trên 6 triệu hiệu năng thì ko biết ra sao nhưng màn hình với giá này là chát
1263,"máy tầm này tiền mà chip yếu quá , chơi game lag wifi kém,cam xấu ,mua redmi note 8 ngon hơn máy này chắc chỉ dùng để lướt wed xem phim và học thôi,ko game đc đâu , cân nhắc trước khi mua"
1264,"lỗi sạc nghiêm trọng, sạc nóng máy, báo nóng liên tục làm không dám sạc ban đêm. đã mang đi bảo hành vì cháy chui sạc mà vẫn vậy. khuyên mọi người không nên mua"
1265,quá tuyệt vời. tai nghe tặng kèm cực nhạy luôn. mở nắp là kết nối như airpod luôn. màn hình quá mượt. oppo ngày càng chất lượng. 5 sao!!!
1266,chủ yếu mua về để chiến game . dùng dc khoảng hơn 2h liên tục . đã test game free fire. võ lâm truyền kỳ mobile máy khá là ok . nói chung là hài lòng
1267,máy xài đẹp.chụp cận cảnh khỏi chê luôn. chơi game mượt. nói chung là trong tầm giá này thì ok rồi nhá.
1268,mình mua máy cách đây 1 tuần giảm đc 1tr4 cảm thấy máy dùng rất ok pin trâu sạc nhanh game mượt chỉ điều nhận diện khuôn mặt hơi chậm
1269,"máy này dùng chíp ăn giang thì phải,g70 mà khoảng 6 ứng dụng nhè chưa tính game mà đã phải load lại 1, cảm ứng như mấy cơn dưới 1 triệu,màn hình đứng khoảng 5s liên tục ngày 5 lần,loa ngoài nghe nhạc dở tệ và rè,màn hình hd mà theo mình là chưa đạt đến mức hd nữa, mới mua mới dùng được 4 ngày mà đơ liên tục, đúng là hàng tàu, lần đầu cũng như lần cuối dùng hàng tàu"
1270,hiệu quả thực tế không tương thích với cấu hình của máy. tính năng hạn chế hoặc không có.
1271,"mình dùng máy này 1 thời gian thấy rất ok, máy nhỏ gọn, rất thuận tiện, pin dùng ok, cấu hình cao"
1272,"sản phẩm dùng ổn áp trong tầm giá, hiếm khi lại thấy máy giá rẻ của ss đc trang bị chip set sg439. máy nhỏ gọn, cằm nắm, bỏ túi dễ dàng 2020 nhưng mình lại rất thích smart phone có màn nhỏ như v và vì nhỏ nên hiển thị sẽ ít bị rỗ. camera sau tạm được nhưng cam trước hơi nhòe mình b trong tầm giá này ko đòi hỏi đc thêm nên chấp nhận đc . pin 3k tưởng chừng ít nhưng vẫn dùng đủ đối vs cá nhân mình trong 1 ngày, sạc cũng kha khá nên dùng củ sạc ngoài 2a vì sạc theo máy chỉ 1a . cấu hình vẫn ổn để chiến game mặc dù ko mượt mà lắm, đc cái tối ưu tốt nên lúc chơi game ko nóng máy"
1272,"n ổn để chiến game mặc dù ko mượt mà lắm, đc cái tối ưu tốt nên lúc chơi game ko nóng máy. loa khá to và rõ, mình bật max âm mà vẫn ko bị rè như mấy bạn khác nói, lại còn có cả dolby atmos thì tuyệt vời. hđh thân thiện, dễ sd và đc chạy sẵn android 10 nên rất thích luôn thay đổi ko nhiều nhưng ổn định . nói chung hài lòng vs số tiền mình bỏ ra."
1273,"hàng kém chất lượng, vừa đi bảo hành 5 ngày về thì may vẫn bị như chưa bảo hành. thật tệ"
1274,"giá hơi cao nhưng bù lại chất lượng ok, tiền nào của nấy, đáng để mua, sẽ tiếp tục ủng hộ"
1275,"mua được 4 tháng xài ok chưa thấy lỗi, nói chung là tốt hài lòng,nhân viên ok thanks tgdd"
1276,nay mới có thời gian ra thế giới di động mua iphone 11 pro max hỗ trợ rất nhanh nhân viên rất nhiệt tình
1277,mua được 3 tháng. máy im như mới. pin còn 99. mọi tác vụ đều ok.! camera chụp ảnh quá tuyệt! game mượt khỏi chê! quyết định đúng khi mua!!!
1278,"mẫu này đẹp , mỏng, sài hơi bị chất nhé đặc biệt là cây bút, được tích hợp những tính năng mới , rất hữu ích cho công việc và cuộc sống nhé . vì sao tôi chọn máy này vì t thích nó i love samsung"
1279,vân tay qua tê . ma n hinh tự thoa t ra khi xem youtube.khe sim lúc ăn lúc ko.chán
1280,"máy vừa lên andoird 10, camera đẹp,vân tay và khuôn mặt nhanh, chip media tek hello p70 quá mạnh, sạc nhanh voice quá nhanh, mình rất thích."
1281,máy rất tốt sạc nhanh nên ko lo về pin và như cầu giải trí nhẹ nên máy hoạt động rất mượt và ok nếu có dịp sẽ ghé tgdd nữa ạ!
1282,sp rất tuyệt vời chơi game lướt web tât cả đều mượt. chụp hình đẹp màu rất bắt mắt
1283,mới mua 6 tháng mà nút âm lượng bị kẹt cả 2 nút giảm âm tăng âm lượng đánh giá thấp cho oppo
1284,nói chung máy khá ổn so với tầm giá. mình chỉ chơi game ít chụp hình đánh giá sơ cả 2 điều ổn. kg nóng máy chơi game mượt mà. thích màn cong mn tranh thủ mua khi giảm giá. ai đợi giảm xuống 6 7 tr thì chắc hơi khó rồi
1285,"máy pin cực trâu. mk chơi pubg gần 2h mà máy ko nóng chỉ ấm ấm thôi. ai chơi game nên xúc e này, rẻ mà chất."
1286,"điện thoại chậm như con rùa bò, không tương thích với ứng dụng google và my viettel."
1287,"máy mua về dùng chưa được 1 tháng đã bị giật, đơ , lag , dù mình đã đóng hết các ứng dụng chạy ngầm, đúng là máy tàu chỉ có vậy thôi"
1288,"mua được gần 2 tháng lúc đầu sài tốt nhưng vừa cập nhật lại thì wifi thì yếu, sim viettel 4g không lên được, pin hao nhanh, và bị nóng, loa thì bị tụt âm lượng, vô facebook youtube game thì đôi lúc bị ra ngoài, thật đáng thất vọng."
1289,"vừa mua sáng nay , cảm nhận ban đầu rất tốt , mát và mượt . đc chị nhân viên tư vấn rất nhiệt tình . cảm ơn điện máy xanh ạ"
1290,vừa sử dụng ít hôm mình thấy thế này. pin dung lượng khá nhưng nếu bạn nào kết nối tai nghe và đồng hồ qua blut mà k dùng thì pin vẫn tụt khá nhanh. về lỗ sạt thì cắm vào cảm giác nó khá lỏng cảm biến vân tay thì nhận dạng không đc mượt cho lắm
1291,mới mua được hôm tôi cảm thấy cx rất tốt ạ.chơi game cx mượt nhưng tôi cảm thấy sự phục vụ của nhân viên tgdd rất tốt
1292,"mọi thứ tạm ổn trong tầm giá , con chip 665 chạy trình duyệt không được mượt như quảng cáo."
1293,"so với tầm trung cùng phân khúc thì samsung ngon hơn , hay đơ , treo loa v.v... ko vừa long"
1294,"đĩnh của công nghệ, iphone 7 plus chơi game mượt mà, camera chụp đẹp , wifi bắt sóng rất tốt..."
1295,gần 1tháng trk t thấy pin k trâu mấy còn nhung cái khác thj cug ok chỉ thấy pin k trâu j mấy redmi thuoc thể loi pin trâu mà t thấy pin k trâu j mấy
1296,"máy mượt, pin cũng trâu nhưng không hiểu sau khi cài nhạc ở mp3 làm nhạc chuông rồi khoảng 2 3 ngày là máy tự động mất nhạc chuông thay vào đó là nhạc chuông mặc định của điện thoại .mặc dù không tắt nguồn và không khởi động lại . có thử cài lại nhưng vẫn bị lại tình trạng trên. còn ngoài ra là thấy máy khá ổn ."
1297,"mới mua lúc mới ra nay giảm chỉ con 13290 ss rớt giá thê thảm , xài cg ok pin it lên mạng xài tầm dc 2ngay ,cảm ứng như nhiu ng đánh giá là k nhạy ,điểm này hơi tệ phần chụp hình m thích dòng củ hơn j7 ro 7prime j8 chụp m thich hơn cá nhân m cảm thấy như z"
1298,"máy nhanh mạnh , thiêt kế đẹp , chụp hình xóa phông đẹp không bị lem , lúc đầu tưởng face id bất tiện nhưng rất tiện lợi"
1299,"máy xài mượt, không nóng máy, pin bền, xem phim sắc nét, chơi game ổn, chụp hình tạm ổn, thời trang, nói chung với giá tiền này xài rất đáng."
1300,"mình mới mua tặng ba, thấy mọi thứ khá ổn đinh, to pin trâu. xài mượt ba khá ưng ý d"
1301,điện thoại sài vân tay đúng tệ. mua được nữa năm chơi game thì ngày càng lag. mở bong bóng zalo vs face nhắn tin thì giật giật kinh khủng. quá tệ.
1302,"thật sự phải nói chiếc vivo u10 này quá ngon.dưới 4 triệu mà có quá nhiều thứ ngon như con chip snap 665,pin 5000 mah có sạc nhanh 18w.nói chung mọi người nên mua máy này"
1303,ok... màn hình to. xem phim ok.. sang chảnh . sạc pin nhanh ok.. pin trâu.. nói chung là hài lòng.. nhân viên tgdd nhiệt tình.. tuyệt vời...
1304,"có thể nói đây là best choice trong tầm giá, hơn hẳn những thương hiệu khác cùng phân khúc. màn hình to, miui 11 hiệu ứng và độ mượt cao và ngày càng hoàn thiện hơn sau 2 bản cập nhật. pin trâu khỏi nói, trung bình 9 10h onscreen, bộ 4 camera đa tính năng và thu sáng tốt, ai nhiều chế độ khác nhau. theo mi 4 năm và luôn hài lòng"
1305,đổi 3 lần rồi mic nói làm người nghe nghe không rõ. đổi nhiều cảm thấy ngại luôn. đổi điện thoại khác thì bị mất 20
1306,mình dùng được 1 tuần và thấy mọi thứ đều ổn mà nhỉ chẳng bị lỗi gì cả camera tầm này thì ổn rồi
1307,"sản phẩm rất tốt giá hợp với túi tiền, nhân viên thân thiện, rất hài lòng.ai có nhu cầu chơi game thì nên mua còn muốn pin trâu thì nên xem các sp khác."
1308,có bản update mới rồi . cải thiện hiệu năng rõ rệt. tầm 6 triệu thì máy khá tốt.
1309,"điện thoại sử dụng rất tốt, chụp ảnh đẹp, pin sài lâu, màu sơn rất bền màu, k bị nổ sơn,mình rất hài lòng khi mua sp này"
1310,ok tốt ổn trong tầm giá không tệ như các đánh giá khác mượt pin trâu camera ổn sạc hơi chậm
1311,"mọi thứ đều ổn trừ wifi ra. bắt wifi rất kém và thường xuyên bị dis wifi. các máy khác bên cạnh dùng wifi rất ổn, máy mình thì mất wifi liên tục"
1312,mọi thứ đều ok trừ game.mong anh sam sửa lỗi cho người tiêu dùng.như con m20 tui đã và đang sử dụng mới mua ve là bị lỗi cảm ứng suốt mới cập nhật lại giờ đở rồi nhưng cấu hình yếu quá gánh game không nổi.còn a70 thì cũng vậy chán anh sam quá có lẽ sau này tui sẽ về với apple vĩnh biệt anh sam.... bài viết từ a70 cùi bắp.!
1313,"máy ngon, rất mượt ạ và cấu hình đẹp và rẻ, những anh chị đều rất tận tâm. em sẽ cho 5 sao . em cảm ơn 3 3"
1314,"quá tệ, cảm ứng như nhảy loạn xạ, chưa bao giờ mua điện thoại tại tgdd mà thất vọng như vậy"
1315,sản phẩm rất tốt ạ. nhưng sao mà nhanh hết pin wa 5000 pin mà sài 10 tiếng đồng hồ đã hết ùi. không bằng a3s bữa mình mua. còn lại cái gì cx ok. nhân viên rất zui zẻ và nhiệt tình ạ chấm 10 điểm. hihi. mãi ủng hộ tgdd ạ.
1316,"xài rất ngon máy ko quá nóng khi max setting pin lâu,sạc 30w thì khỏi bàn cam rõ nét đặt biệt nhân viên rất nhiệt tình"
1317,cho mi nh xin đa nh gia vê 2 dòng điện thoa i oppo reno 4 pro va samsung note 10lite mi nh đang muô n mua ma chưa biê t cho n chiê c na o xin ad đa nh gia kỉ vê 2 chiê c na y giu m
1318,mới mua và trải nghiệm sau một ngày máy ngoại hình thiết kế khá đẹp mắt camera chụp hình đẹp loa nghe nhạc rất chất sạc pin đầy chỉ tầm 70 phút rất ok nói chung cũng rất đáng mua trong tầm giá dưới 7 triệu game mượt không có hiện tượng lax giật nếu xét trong tầm giá này không có con nào là đối thủ vì
1319,sau khi mua sài dc 6 tháng thì chơi game như liên quân pubg thì giật lag dc mấy tuần đầu chơi mượt vêg sau thì ngày càng lag khi chơi game
1320,"mới mua trả góp được một ngày. ngoại hình thấy máy đẹp, chắc chắn. về cập nhật ngày bản vá mới nhất, tắt chế độ hiệu ứng động, thấy máy rất mượt, cảm ứng nhạy, chơi game với chip 720g rất mượt, không lag. mình không chụp hình nhiều nhưng cũng chụp thử vài tấm thấy cũng được, chủ yếu lưu lại khoảnh khắc. nhược điểm cảm ứng vân tay đặt ở cạnh bên hơi bất tiện khi cầm trái tay. camera trước hơi to, thích kiểu pop up hơn. mở khoá cảm ứng thỉnh thoảng không hiển thị icon, chỉ lên hình nền, nhưng làm lại thì được ngay. tóm lại với tầm giá chưa tới 6tr thì đây là một máy toàn diện đáng mua tuy"
1320," nhưng làm lại thì được ngay. tóm lại với tầm giá chưa tới 6tr thì đây là một máy toàn diện đáng mua tuy có vài lỗi nhỏ. sắp tới khuyến mãi ai còn lăn tăn thì hãy nhanh tay, với 5,7tr thì quá đáng đồng tiền."
1321,mọi thứ đều ok hết trừ 1 cái bị lỗi âm ảnh màn hình.đã đi bảo hành 1 lần rồi. mới sài đc 1 tuần thì bị lại
1322,máy rất tốt trong tầm giá camera ổn pin trâu sạc nhanh cấu hình mượt mà thiết kế đẹp chỉ tiết không dùng màn amoled nói tóm lại không có gì để chê
1323,máy xài êm. hết bảo hành rồi. nhưng vẫn chưa có lỗi gì. chụp hình xoá phông đẹp khỏi nói.
1324,"máy dùng rất tốt mượt , pin 5000 mah dùng rất lâu nhân viên đmx phục vụ nhiệt tình và chu đáo"
