review_id,sent_idx,sentence,aspects,sentiments
r-57288923,0,Chân sạc Type C nhưng đặt quá sâu vào trong máy nên chỉ có thể sử dụng sạc kèm theo máy có chân rất dài mới sạc được trong khi sạc theo máy công suất yếu 500mah nên sạc rất lâu. Trường hợp hỏng hoặc quên sạc là chịu vì không sạc nào vừa cả. Cái này thế giới di động nên cảnh báo trước cho người mua cũng như phản hồi để nhà sản xuất chỉnh sửa lại thiết kế vị trí chân sạc,"['features', 'battery', 'design', 'general']","{'features': 'Negative', 'battery': 'Negative', 'design': 'Negative', 'general': 'Negative'}"
r-57249027,0,"Sạc đi kèm khi mua máy là sạc typec, nhưng sạc rất lâu và không thể dùng cáp sạc typec khác","['features', 'battery']","{'features': 'Negative', 'battery': 'Negative'}"
r-58417464,0,"Camera chụp ko được rõ nét,nhanh tụt pin.Máy mua cách đây 5 ngày.Giờ tôi muốn đổi lại máy khác ạ.","['camera', 'battery', 'general']","{'camera': 'Negative', 'battery': 'Negative', 'general': 'Negative'}"
r-58412925,0,Tính mua redme note 14 5g mà NV tư vấn qua mua con này chỉ 4g giờ muốn đổi thì còn bao nhiêu ạ mua ngày 8/7/25,"['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Neutral'}"
r-58404705,0,Mua được 2 tuần nhưng điện thoại chỉ có 4G bây giờ mình muốn đổi lại 5G làm như thế nào ạ. Lúc mua thì nhân viên tư vấn ko nói 4G hay 5G.,"['features', 'ser&acc']","{'features': 'Negative', 'ser&acc': 'Negative'}"
r-58280847,0,Mua được 4 tháng choi game bình thường sau 4 tháng hết sài nổi mạng,"['performance', 'battery']","{'performance': 'Negative', 'battery': 'Negative'}"
r-58271909,0,"Điện thoại dùng rất tệ, quay video bị lag nhiều, Khi xem lại thì bị hiện tượng tiếng chạy trước hình chạy sau.. tóm lại là rất tệ.","['camera', 'general']","{'camera': 'Negative', 'general': 'Negative'}"
r-58237358,0,Không hỗ trợ thẻ ngân hàng là sao ạ,['others'],{'others': 'Negative'}
r-58097523,0,"Cam chụp xấu, hình ảnh khi gọi video call màu xanh",['camera'],{'camera': 'Negative'}
r-58047360,0,"Đã mua được 1 tháng, điện thoại dùng mạng xã hội rất mượt, chơi game thì nên để cấu hình thấp là ổn, chụp hình quay phim rất đẹp, sạc nhanh và thiết kế cứng cáp sang trọng. Chấm điểm 8/10.","['performance', 'camera', 'features', 'design', 'general']","{'performance': 'Positive', 'camera': 'Positive', 'features': 'Positive', 'design': 'Positive', 'general': 'Positive'}"
r-57864245,0,"Camera chụp hình xấu dã man luôn, chụp hình bị mờ, nhòe, còn thua con A93 mình mua mấy năm trước",['camera'],{'camera': 'Negative'}
r-57650977,0,Cho hỏi mình mới mua đc 3 ngày giờ mình muốn đổi lại máy khác đc ko vậy . camera chụp hình ko đẹp,"['camera', 'others']","{'camera': 'Negative', 'others': 'Neutral'}"
r-57565133,0,"Mua từ tháng 9,bây giờ bán được bao lâu tiền ạ",['others'],{'others': 'Neutral'}
r-57548186,0,Mình mới mua bản 4G được một ngày mình muốn đổi lên bản 5G được không vậy,['others'],{'others': 'Neutral'}
r-57536480,0,"Chụp xấu, máy thì bị đơ, hôm gọi tư vấn online thì báo con 5G sau mình làm trả góp xong thì bảo con 4g","['camera', 'performance', 'ser&acc']","{'camera': 'Negative', 'performance': 'Negative', 'ser&acc': 'Negative'}"
r-57516982,0,"Mình mua đt reno 12f 4g ngày 4/8 chụp ảnh rất là xấu, loa đôi khi nhỏ ngta điện k nghe, lâu lâu máy hay bị dứng nữa và k có hỗ trợ sử dụng thẻ ngân hàng giờ đổi lại có được k","['camera', 'features', 'performance', 'others']","{'camera': 'Negative', 'features': 'Negative', 'performance': 'Negative', 'others': 'Neutral'}"
r-57513855,0,"Màn hình đẹp, camera xuất sắc, mua tặng vợ dc khen","['screen', 'camera', 'general']","{'screen': 'Positive', 'camera': 'Positive', 'general': 'Positive'}"
r-57444308,0,Vừa mua tuần trước bị nhân viên đánh lừa Mình vào cửa hàng trải nghiệm con 12 f5 g Nhân viên đến nói giảm còn hơn 8 triệu Cái mình vội mua nhân viên lấy cái 12 f 4G Mình chẳng để ý vì nó giống nhau với lại xưa giờ mình dùng bên điện máy xanh không ngờ lại bị,['ser&acc'],{'ser&acc': 'Negative'}
r-57429254,0,điện thoại không sử dụng dc app ngân hàng. mới mua 3 ngày có đổi lại model khác được không,['others'],{'others': 'Negative'}
r-57337565,0,Cảm rất xấu,['others'],{'others': 'Negative'}
r-58234467,0,Cảm ơn nhân viên ttdd đường 3 tháng 2 sản phẩm chất lượng đáng mua,"['general', 'price']","{'general': 'Positive', 'price': 'Neutral'}"
r-58049333,0,"Mọi thứ đều ok và đẹp, mượt tuy nhiên k quét chip cccd đc bất tiện cho người chuyên dùng ck ngân hàng","['general', 'design', 'features']","{'general': 'Positive', 'design': 'Positive', 'features': 'Negative'}"
r-58025961,0,"Tụt pin nhanh. Hồi mới mua cũng đã thấy pin không quá trâu rồi, rồi cứ tụt pin nhanh dần. Hôm nay mới để ý, t chỉ dùng chatgpt có 1h40 phút, mà tụt 30% pin, không xem phim nghe nhạc hay game mà đã tụt nhanh vậy rồi Pin tụt nhanh ngang thậm chí hơn con máy đã sài 5 năm chai pin của t nữa Hơn nữa call điện thoại 1 lúc là máy nóng ran luônChụp ảnh thì chán, có thêm cái zeiss cũng k đẹp hơn bn, chụp đồ ăn cũng k đẹp, quay vid hay chụp bằng cam sau cũng không nét. Con máy phí tiền thực sự, giờ bán lại giá bn","['battery', 'camera', 'general']","{'battery': 'Negative', 'camera': 'Negative', 'general': 'Negative'}"
r-58019593,0,"Camera tệ lắm luôn, chụp hình bắt khoảng khắc chậm, chụp bị nhoè, màu xấu, quay cũng mờ. Cam thua cả mấy con dòng cũ. Chụp cận cảnh thì k bắt được nét, chụp xa thì nhoè. Cam gì tệ chán hết biết.",['camera'],{'camera': 'Negative'}
r-57983611,0,"Đã dùng hơn 1 tháng, không có gì để chê",['general'],{'general': 'Positive'}
r-57982604,0,"K hiểu sao tin nhắn họ gửi tới mà mình k nhận dc,xài dc khoảng 20 ngày,1 lần shiper đã gửi tin nhắn mình k biết,họ gọi lại mình mới biết, cứ nghĩ có khi họ nhớ nhầm nhưng hôm nay shiper đã gửi 2 lần mà mình vẫn k nhận dc mới thấy vấn đề, cần 1 lời giải đáp bên phía tgdd",['others'],{'others': 'Negative'}
r-57975326,0,Mình cũng vừa mới mua ngày hôm qua thấy xài cũng OK để xem xài thời gian sau như thế nào.,['general'],{'general': 'Neutral'}
r-57886768,0,quá tệ lag khoá luôn 2 tk ngân hàng,"['performance', 'others']","{'performance': 'Negative', 'others': 'Negative'}"
r-57827843,0,Mới mua hôm qua....hok thể chê được...mọi thứ đều tốt...thank nhiều nhân viên 171 nguyễn sơn tân phú hồ chí minh nhé,"['general', 'ser&acc']","{'general': 'Positive', 'ser&acc': 'Positive'}"
r-57821675,0,"Rất tốt, mua được 3 ngày thấy mượt, cam đẹp, pin trâu sạc nhanh, máy hơi trơn thôi còn lại không có gì để chê","['general', 'performance', 'camera', 'battery', 'features', 'design']","{'general': 'Positive', 'performance': 'Positive', 'camera': 'Positive', 'battery': 'Positive', 'features': 'Positive', 'design': 'Negative'}"
r-57742704,0,Để một ngày khoảng 1213 tiếng không xài gì mà tụt pin 23% liệu có ổn không,['battery'],{'battery': 'Negative'}
r-57738147,0,"Xài mi9 đổi qua, lúc đầu tính lấy máy reno13f 10tr sau đc tv con v40 này thêm ít tiền mà máy xịn hơn Mình cảm nhận máy mượt màn đẹp pin xài ổn Nhân viên vui vẻ","['performance', 'screen', 'battery', 'ser&acc']","{'performance': 'Positive', 'screen': 'Positive', 'battery': 'Positive', 'ser&acc': 'Positive'}"
r-57737061,0,"Dùng gần 1 tháng thấy mượt màn hình nhìn đẹp sang vãi, không giật lag pin trâu dùng từ sáng đến tối vẫn còn pin, mê nhất cái camera Zeiss chụp rất tự nhiên. Nói chung là ngon chất lượng","['screen', 'battery', 'performance', 'camera', 'general']","{'screen': 'Positive', 'battery': 'Positive', 'performance': 'Positive', 'camera': 'Positive', 'general': 'Positive'}"
r-57717342,0,V20 vừa đổi qua con này Xịn xò mượt Pin sạc nhanh đầy Ảnh sắc nét Nhân viên tv nhiệt tình,"['performance', 'battery', 'features', 'camera', 'ser&acc']","{'performance': 'Positive', 'battery': 'Positive', 'features': 'Positive', 'camera': 'Positive', 'ser&acc': 'Positive'}"
r-57694843,0,Hơn 1 tháng sử dụng thì thấy khá OK chưa có lỗi lầm gì cả,['general'],{'general': 'Positive'}
r-57653485,0,"Nhà xài toàn vivo từ đời V7 tới giờ rất ưng, máy bền pin lâu con này còn kháng đc nước nữa quá ok","['battery', 'features', 'general']","{'battery': 'Positive', 'features': 'Positive', 'general': 'Positive'}"
r-58686967,0,"Điện thoại dùng ok, pin cần tối ưu tốt hơn nữa, sạc thông minh hay bị nóng máy, cam chụp đẹp, nhỏ gọn cầm vừa tay, chip ngon, chơi game mượt, hệ điều hành mượt.","['general', 'battery', 'features', 'camera', 'design', 'performance']","{'general': 'Positive', 'battery': 'Negative', 'features': 'Positive', 'camera': 'Positive', 'design': 'Positive', 'performance': 'Positive'}"
r-58189388,0,"Phần cứng đẹp , nhẹ , dễ xài , phần mềm thông minh , tích hợp đầy đủ những thứ mình cần , giá hơi cao xíu so với mặt bằng chung nhưng cấu hình quá ok . Mới xài 3 ngày thấy rất thích","['design', 'features', 'price', 'performance', 'general']","{'design': 'Positive', 'features': 'Positive', 'price': 'Negative', 'performance': 'Positive', 'general': 'Positive'}"
r-58027067,0,"Qua là tuyet voi,ko co j để chê",['general'],{'general': 'Positive'}
r-58754502,0,Em sài tầm 1 năm mấy có thu lại không ạ,['others'],{'others': 'Neutral'}
r-58031729,0,Lúc mới mua về Sài OK ... cái cập nhật phần mền nên...xong sao mà nó lắc dữ thần....game lắc ko chơi đc...coi YouTube cũng bị lắc... có cách nào khắc phục ko .... Lúc còn phần mềm android 14 Thì ko sao .cập nhật lên Android 15 sao mà tệ quá,"['performance', 'features']","{'performance': 'Negative', 'features': 'Negative'}"
r-57541408,0,Điện thoại a58 nghe gọi video quá tệ,['camera'],{'camera': 'Negative'}
r-57482190,0,"Nói thật chứ các bạn dùng ntn, chứ tôi thấy khá tệ nghe gọi rất bực lúc nghe đc lúc không nghe đc nhất là 2 cái oppo gọi cho nhau.",['others'],{'others': 'Negative'}
r-57338698,0,Chương trình phát dưới nền bị mất phải làm sao để xài tiếp.,['others'],{'others': 'Neutral'}
r-57304720,0,Sai lầm khi mua Oppo.xài mới hơn tháng bị nám màn hình,"['screen', 'general']","{'screen': 'Negative', 'general': 'Negative'}"
r-57251139,0,Điện vậy mà ko có chức năng quét NFC thật là ngu ngốc. Hôi hận khi mua,"['features', 'general']","{'features': 'Negative', 'general': 'Negative'}"
r-57154265,0,K,[],{}
r-57149948,0,Rất tốt ạ,['general'],{'general': 'Positive'}
r-57023729,0,Thấy dùng ổn Chủ yếu nghe gọi nên ko đánh giá chi tiết,['general'],{'general': 'Neutral'}
r-56945409,0,Mua về dùng chưa được tháng mà pin tụt kinh khủng khiếp. Sạc 33w mà sạc cũng chả nhanh lắm. Sạc xong máy nóng bỏng tay luôn. Dùng liên tục tầm hơn 1 tiếng mà vào fb lướt là giật đùng đùng. Đã ra đổi lại máy khác. Máy mới pin đỡ tụt hơn cái kia nhưng cũng không ngon nghẻ như các dòng android đã dùng trước đây. Gọi video tầm 30p là nóng máy luôn. Lúc đầu định tìm mua đt của Realme hoặc Samsung mà vào gặp bạn nhân viên hãng của Oppo cứ tư vấn vài câu lại chê mấy hãng kia thế nọ thế kia. Cuối cùng tôi mua hàng hãng Oppo này theo tư vấn của nhân viên hãng mà thất vọng quá thể,"['battery', 'features', 'performance', 'ser&acc', 'general']","{'battery': 'Negative', 'features': 'Negative', 'performance': 'Negative', 'ser&acc': 'Negative', 'general': 'Negative'}"
r-56939508,0,Có lời nguyền vs liên quân chơi tý là báo nóng ngắt ứng dụng cho dù gắn thêm quạt chán chả buồn nói,"['performance', 'others']","{'performance': 'Negative', 'others': 'Negative'}"
r-56924807,0,Đẹp và mạnh mẽ,['general'],{'general': 'Positive'}
r-56873706,0,Nhân viên tính thêm tiền bảo hiểm gì đó. mình thấy trên trang dienmayxanh không có phí bảo hiểm không phí hồ sơ.,"['ser&acc', 'others']","{'ser&acc': 'Negative', 'others': 'Neutral'}"
r-56862904,0,Điện thoại mau hết pin mình mới mua 1 tuần có đổi lại mất bao nhiêu,"['battery', 'others']","{'battery': 'Negative', 'others': 'Neutral'}"
r-56625071,0,sản phẩm xài tốt đánh 10 trận liên quân tốn 36% pin,"['general', 'battery', 'performance']","{'general': 'Positive', 'battery': 'Negative', 'performance': 'Positive'}"
r-56566937,0,OK sản phẩm tốt đó,['general'],{'general': 'Positive'}
r-56449832,0,"Cho mình hỏi tại sao app gọi điện, nhắn tin lại như vầy ạ, ô số 1 là app của google, còn ô số 2 là app mặc định từ nhà sản xuất. Nhu cầu của mình là chỉ dùng app của nhà SX thôi, đt mình vừa mua về xem lại thì chỉ có app nhắn tin là app mặc định, tìm app gọi điện mặc định trên máy nhưng không có. Ad giúp mình ạ","['features', 'general']","{'features': 'Negative', 'general': 'Neutral'}"
r-56434925,0,Sản phẩm tốt,['general'],{'general': 'Positive'}
r-56417572,0,Dùng tốt trong tầm giá,['general'],{'general': 'Positive'}
r-57445218,0,"Đt vivo 28 giá 6,190,000 chỉ có ở TP HCM thui ạ","['price', 'general']","{'price': 'Neutral', 'general': 'Neutral'}"
r-57404544,0,"Tôi mới mua dùng ổn áp, mượt","['general', 'performance']","{'general': 'Positive', 'performance': 'Positive'}"
r-57312811,0,"Đang k hiểu và rất khó chịu khi sử dụng và mua dòng máy này. Mình mua máy này tặng và đã phải đổi máy mới 1 lần, và khi đổi máy mới máy vẫn bị lỗi. Lần 1 là có tạp âm khi sd gọi mạng xã hội, máy tât nguồn khi đổi wifi sang 4g, giờ máy lại bị tiếng nhỏ phải khởi động lại máy mới bth. Gọi tổng đài thì báo là chỉ 1 đổi 1, đổi loại khác thì mất 20%. Có vẻ như chính sách bảo hành và đổi trả của tgdd có vẻ lạ quá ha. Sau lần này chắc say good bye với việc mua hàng hóa ở đây.........","['general', 'ser&acc']","{'general': 'Negative', 'ser&acc': 'Negative'}"
r-57258297,0,"Mua góp ở đien may xanh có được tích điểm và mã số quay trúng xe không nhỉ, sao không thấy nhân viên nói gì","['ser&acc', 'others']","{'ser&acc': 'Neutral', 'others': 'Neutral'}"
r-58404840,0,"Mình đang dùng loại này rất OK, so với giá tiền thì quá tốt với mình rồi","['general', 'price']","{'general': 'Positive', 'price': 'Positive'}"
